ROI,Behavior,Corr,p-value,nsamples
Left Crus II of cerebellar hemisphere,CBCL-aggr_behav_score,-0.28668436377855605,0.31496850314968505,14
Left Crus II of cerebellar hemisphere,CBCL-anx_prob_score,0.14974170234967088,0.6175382461753824,14
Left Crus II of cerebellar hemisphere,CBCL-anxious_score,0.1633371229851774,0.575942405759424,14
Left Crus II of cerebellar hemisphere,CBCL-attention_hyper_prob_score,0.008889437636544373,0.9865013498650135,14
Left Crus II of cerebellar hemisphere,CBCL-attention_prob_score,0.04208321352133859,0.8883111688831117,14
Left Crus II of cerebellar hemisphere,CBCL-conduct_prob_score,-0.26654724455352974,0.3595640435956404,14
Left Crus II of cerebellar hemisphere,CBCL-depressed_score,0.029021400010478288,0.9387061293870613,14
Left Crus II of cerebellar hemisphere,CBCL-depressive_prob_score,-0.05555898522840232,0.8385161483851615,14
Left Crus II of cerebellar hemisphere,CBCL-externalizing_score,-0.22983776196568922,0.4223577642235776,14
Left Crus II of cerebellar hemisphere,CBCL-internalizing_score,0.21413012227695435,0.47155284471552844,14
Left Crus II of cerebellar hemisphere,CBCL-obsessive_comp_prob_score,0.1251572437549488,0.6683331666833316,14
Left Crus II of cerebellar hemisphere,CBCL-oppo_def_prob_score,-0.11052194223365654,0.696930306969303,14
Left Crus II of cerebellar hemisphere,CBCL-rule_break_behav_score,-0.07809641477999503,0.7777222277772223,14
Left Crus II of cerebellar hemisphere,CBCL-sluggish_cogn_tempo_score,-0.0687549421306972,0.8211178882111789,14
Left Crus II of cerebellar hemisphere,CBCL-social_prob_score,-0.18709911128597242,0.5087491250874913,14
Left Crus II of cerebellar hemisphere,CBCL-som_comp_score,0.18507095782268673,0.5233476652334766,14
Left Crus II of cerebellar hemisphere,CBCL-som_prob_score,0.3175772178368975,0.26517348265173485,14
Left Crus II of cerebellar hemisphere,CBCL-stress_prob_score,-0.050773121777009794,0.8565143485651435,14
Left Crus II of cerebellar hemisphere,CBCL-thought_prob_score,0.18667819036743183,0.5243475652434757,14
Left Crus II of cerebellar hemisphere,CBCL-total_problems_score,0.06373626373626373,0.8435156484351565,14
Right Crus II of cerebellar hemisphere,CBCL-aggr_behav_score,-0.18001111214002355,0.5295470452954705,14
Right Crus II of cerebellar hemisphere,CBCL-anx_prob_score,0.40452609142224516,0.1563843615638436,14
Right Crus II of cerebellar hemisphere,CBCL-anxious_score,0.24612443189547284,0.396960303969603,14
Right Crus II of cerebellar hemisphere,CBCL-attention_hyper_prob_score,-0.02444595350049703,0.9385061493850615,14
Right Crus II of cerebellar hemisphere,CBCL-attention_prob_score,-0.07752170911825529,0.785921407859214,14
Right Crus II of cerebellar hemisphere,CBCL-conduct_prob_score,-0.3750532025133736,0.19518048195180482,14
Right Crus II of cerebellar hemisphere,CBCL-depressed_score,0.4107644309175389,0.1533846615338466,14
